date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
2006-03-02,,,,,1508.9613941946302,,1364.9275063247155,,1442.5348431153773,,,1428.2957988910605,,,,,1385.8592374239115,1640.4233175212787,,
2006-03-16,1497.9380748128656,,1366.5611027013554,,,,,1571.3664870747934,,,,,1459.4056323298691,,,1546.603040198002,,,,1401.9578271660166
2006-03-30,1483.949513733378,,,,1478.2828970220896,,,,1443.5322205206928,,,1406.4581731647675,,,,,1415.3717160062147,1625.6849704959243,,
2006-04-13,,,1395.8553978271673,,,,1344.3204823838396,,,,,,1483.4518665784085,,,1566.1057180937823,,,,1378.7990589882907
2006-04-20,1481.2967386227767,,,,1477.9789344435376,,,,1463.6238967212423,,,1411.7218377011056,1470.480893715914,,,,1445.3112061338568,,,
2006-04-27,,,,,,,,1607.225363532287,,,,,,,,,,,,
2006-05-04,,,1375.9705474151226,,,,1327.4030817947776,,,,,,,,,1558.0837625188597,1434.4888945413181,1581.1621498086904,,1382.8089576539285
2006-05-11,1480.7203366394294,,,,1476.27648700827,,,1620.885117547605,1490.8844210901468,,,1408.2091735721908,1470.2352838172635,,,,,,,
2006-05-18,,,,,,,,1625.7896387565772,,,,,,,,1581.3032296007748,,,,
2006-06-01,,,,,,,,,,,,,,,,1591.3005672206405,,,,
2006-09-07,,,,,1484.9279365103873,,,1623.527017378515,1491.0296504309654,,,,1476.865624301438,,,,1416.5292960864315,,,1360.3701169765238
2006-09-14,1485.8757804477887,,1386.6423744536469,,,1345.214394631087,,,,,,1408.809156614148,,,,1589.02075624854,,1601.7192354659153,,
2006-09-21,,,,,,,,1602.5280222677366,1466.1867023096906,,,,1480.3913660191947,,,,1427.797835051834,1604.354377574285,,1344.8214510123012
2006-09-28,1481.752780864069,,1421.4363361134385,,1511.921263090578,1335.01132336785,,,,,,1386.3805158561447,,,,1601.4076996538934,,,,
2006-10-19,,,1427.4053099413504,,,,,,1468.1684644160016,,,,1460.9415243678616,,,,1434.1975218991613,1592.373832375815,,1329.4948504864344
2006-11-09,1454.6914133162707,,,,1528.3130768767887,1342.149867210391,,1623.9764128717236,,,,1392.9155293203771,,,,1621.5261214056238,,,,
2006-11-16,,,1433.0457158917682,,,,,,1469.7266126105374,,,1374.8664334262626,,,,,1443.6270256397204,1589.4491865475927,,1315.0062174866425
2006-11-23,1432.7586180732242,,,,1553.401164766589,1367.3119963172207,,1613.3298034410464,,,,,1443.1175179335498,,,1583.8898520054913,,,,
2006-11-30,1440.1471882918986,,1462.15088257442,,,,,,1472.8353901350076,,,,,,,1587.1179825064194,1440.0533489785694,1564.0312385248606,,
2006-12-28,1453.7941944542602,,1466.3943695405012,,,1350.1855075863964,,1632.8223181371472,1497.9848913676,,,1404.4265214396835,1448.2966421571246,,,,1462.2772689948774,1559.2338213875655,,1309.3422177343518
2007-01-04,1457.8802010499328,,,,1540.535788432218,1375.3803959007644,,1623.4431393444372,,,,,1419.6894435807244,,,1539.3419444079568,,,,
2007-01-11,,,,,,1386.7145060475016,,,,,,1411.0777471843292,,,,1547.8878565284394,,1549.8732364971868,,
2007-02-01,1453.2381587141188,,,,1541.0180450014966,,,1610.5661999571914,,,,,1405.4340246208899,,,,1467.5439408312106,,,1322.857757958313
2007-02-22,,,1505.6445958052946,,,,,,1488.618276496327,,,,1388.1404847219965,,,,1478.557000363171,1554.1299446427952,,1316.105624802738
2007-03-01,1442.7049487366996,,,,1533.2767108295475,1409.575985357048,,1595.3479824689155,,,,1415.5262456757932,,,,1512.7848203139583,,,,
2007-03-08,,,,,,,,1599.108252241277,1512.2632401218802,,,,1397.9045722668368,,,,1491.0017655227487,1547.3509452539927,,1325.8686019572967
2007-03-15,1437.1830978258342,,1470.6858108521217,,1555.7975262903474,1394.2685452935907,,,,,,1420.9654704048373,,,,1482.1556445723054,,,,
2007-03-22,,,,,1560.0256952116893,,,1593.2262524139558,1537.4343585013062,,,,1389.556979790115,,,,1487.9276472422293,,,1357.9834079613938
2007-03-29,,,1468.797184315929,,1564.4902064902883,,,,1519.4216891937344,,,,,,,,,,,
2007-04-12,1433.3523374263273,,1474.1517785159415,,,1403.0574903925547,,,,,,1413.2728200592474,,,,1470.318992723266,,1556.5277582129254,,
2007-04-19,,,,,,,,,1510.7918597382218,,,1427.0497245058993,,,,1477.675455236842,1504.5046207660898,1560.3746728046704,,
2007-04-26,,,1487.2537933912188,,,,,,,,,,,,,,,,,
2007-05-03,,,,,1556.7185543742776,1408.5855621239884,,1600.2886738229683,,,,1410.523010791144,1384.9461863778158,,,,,,,1362.2191474778647
2007-05-10,,,,,1563.232735320975,,,1605.4325420456796,,,,,,,,,,,,
2007-05-17,,,,,1548.151208559695,,,,,,,,,,,,,,,
2007-09-20,1448.653151412755,,1464.0799425404682,,,1420.1460292417355,1312.513788964365,,,,,1420.916818255545,,,,,,1534.3218503593139,,
2007-09-27,,,,,,1425.578088742801,,1635.7432633461085,1492.4103894247633,,,,,,,1464.7937130208234,1487.9065752679971,,,1358.338793693943
2007-10-04,1454.0099254442239,,1465.0538500161224,,1574.7057462047815,,1296.9220338823554,,,,,1423.241116750495,,,,,,1519.1642145689364,,
2007-10-11,,,,,,1426.836001763268,,1629.9521952169541,1465.2742540881925,,,1428.2297267123106,,,,1466.2924534998722,,,,1343.5593192914696
2007-10-18,1478.5340902470004,,1462.590017483067,,1598.374654571377,,1302.1783123924295,,,,,,,,,,1522.2545766094024,1515.673170355806,,
2007-10-25,,,1466.8408290365094,,,1431.520586534825,,1619.5435535394367,1471.5111292935635,,,1406.0290033962908,,,,1471.8923587360218,,,,
2007-11-29,1500.7490899159523,,,,1589.3611984439724,,1292.09324412174,,,,,,,,,,1518.9452564465116,1509.5330375145809,,1319.4579005570488
2007-12-27,1504.107605927949,,1456.860693757875,,,1413.7936660131295,,,1468.8276305671704,,,1390.4762623512281,,,,1496.9299539344586,,,,
2008-01-03,,,,,1603.8678087520059,,1279.5095280175115,1616.5258142349169,,,,,,,,,1511.9202536211428,1520.0912626977338,,1301.8020471903196
2008-01-10,1508.0969491139474,,1462.7576633668245,,,1417.0173197797264,,,1474.122833053096,,,1416.2319183488185,,,,,,1522.9504302626028,,
2008-01-31,,,,,1598.0646455438296,,1267.0630437614086,1629.714125881355,,,,,,,,1502.404809478032,1510.1187578680044,,,1310.738421063871
2008-02-14,,,,,1582.622104819354,,,,,,,,,,,,1513.6355610607475,,,
2008-02-21,1483.4409783691895,,1461.6134374379114,,,1416.388565178858,,,1497.8713135310522,,,1424.8854510506126,,,,1505.3412497309664,,,,
2008-02-28,,,,,1574.0148673552633,,1255.270766741766,1610.9994124520688,,,,,,,,,1482.6479201248035,1538.8220913875175,,1292.0598012778005
2008-03-06,,,1439.96916255729,,,1448.7377605167121,,1612.559450828658,1515.226196652431,,,,,,,1503.304714870531,,,,
2008-03-13,1513.5018548391863,,,,1567.771961125666,,1243.739103363024,,,,,,,,,,1484.3709703547236,1544.6958780470538,,1332.6411410721514
2008-03-20,,,,,,1453.776535800129,,1599.3938218264327,1492.8458184221774,,,1399.046861303922,,,,1504.8867647276925,,,,1326.045566441364
2008-03-27,1510.78468449677,,1448.3898645430634,,,,1264.043779061836,,,,,,,,,,,,,
2008-04-03,,,,,,1476.6343842488839,,1581.6770771000674,1492.0280093895904,,,,,,,1513.5856304141507,1482.2425468220083,,,1342.5607936835702
2008-04-17,1513.316279271426,,1426.993402710598,,1546.9723495000546,,1251.8187473847008,,,,,1366.756108435414,,,,,,1584.0698136457333,,
2008-04-24,,,,,1549.127167601091,,,1575.0530098421038,1512.5155548823693,,,,,,,1525.1020052067788,1462.8908622616534,,,1329.2130037761447
2008-05-08,1530.3882541908358,,1403.1812495409577,,,1462.7985455170535,,,1515.0658032415606,,,1373.6102518649586,,,,,,1582.064512781973,,
2008-05-15,,,,,1574.5444354274975,,1241.8436404293138,1564.8422051647958,,,,,,,,1522.7248209325762,1463.1122521460745,,,1357.6004349627174
2008-05-22,,,,,1557.741134988302,,,,,,,,,,,,,1603.0172605395876,,
2008-06-05,,,,,,,,,,,,,,,,,,1610.8482405940185,,
2008-09-11,,,1383.9910760047815,,1541.77512854672,,,,1543.5365422472196,,,1348.9569925909093,1392.593419795735,,,,1446.425913948955,,,
2008-09-18,1512.9469347779855,,,,,1479.6527768721967,,1596.8628082336793,,,,1358.9249899106715,,,,1539.4611448334424,,1577.385377959525,,
2008-09-25,,,1367.267227952815,,1564.0379505845942,,,,1519.2192844891874,,,,1397.9456475804548,,,,1446.5715878529502,,,1363.5429652318328
2008-10-02,1534.307750330933,,1345.079310063331,,1558.705863442439,1458.5070924685833,,1589.488701210664,1543.5134331717718,,,1361.8073540117348,,,,1559.2597959086268,1453.5844721954136,1562.0030900495294,,1346.3451213129772
2008-11-20,1562.0171175183289,,1355.0009271313056,,,1483.1963809741346,,,,,,1348.1793134464592,,,,1528.368910858707,1453.4631926776065,,,
2008-11-27,,,,,1575.2560051779542,,,1587.1241098360565,1559.1369225659205,,,,1379.9187700594089,,,,,1533.1968327243078,,1375.7828968247559
2008-12-04,,,1342.5268625387635,,1578.8437342659665,1488.8483544668716,,,,,,1330.5537784679234,,,,1555.4545481765592,1454.1961364743865,,,
2008-12-25,1556.972496564423,,,,,,,1579.9990141591657,1577.2384332050951,,,,1388.7417206645498,,,,,1548.8487330947944,,1364.5908870875596
2009-01-01,1561.0668605221094,,1338.6190913030298,,,1476.0262845054654,,,,,,1325.0156077865552,,,,1555.2887820354624,1461.2892607241135,,,
2009-01-08,,,,,1583.9380798046109,,,1588.304310973273,1567.1158411139454,,,,1391.7359379824904,,,,,1546.8405480321926,,
2009-01-15,,,,,,,,,,,,1339.6247812911902,1407.1178412120373,,,1564.1822307829764,1461.122823003953,,,
2009-02-05,,,,,1574.693385307563,1476.0795495586044,,,,,,,,,,,,,,1357.7481297068907
2009-02-19,,,1310.4376668553284,,1583.1715753709161,,,,1531.2815971987063,,,,1411.0558774267804,,,,,1556.2095233947616,,1348.0910479225035
2009-02-26,1557.8494605874787,,,,,1506.3214726139909,,1566.7996577266094,,,,1367.4652743508498,,,,1567.970737116237,,1560.7792486694684,,
2009-03-05,,,1298.2293534447554,,1579.694893165816,,,,1520.781869980206,,,,1388.7813715185102,,,,1451.7965421713068,,,1360.8774047026373
2009-03-12,1552.4845877921591,,,,,1522.4454683835772,,1590.7039435598651,,,,,,,,1534.0244148797287,,1552.497595047919,,1345.3079028561942
2009-03-19,,,1288.9839100095514,,1579.182556952703,,,,1517.135322285861,,,1418.654520555509,1417.3784827966645,,,,1457.4451438017109,,,
2009-03-26,1545.3607460207413,,,,,1518.7667564772385,,1601.932190783626,1522.7626020614248,,,,,,,,,1547.2333662821552,,1357.952080263494
2009-04-02,1544.2477084505265,,1297.2836743270846,,,1522.7920009326156,,,,,,1428.658080605951,,,,1521.7386838490686,1464.5216092397088,,,
2009-04-09,1527.076089709095,,,,,,,1593.3755676077524,1525.8494020091337,,,,1425.530499956202,,,,,1532.6362432010155,,1355.7149910107612
2009-04-23,,,1285.960074587628,,1527.2850491930803,,,,,,,1410.1018226773904,1437.5026191445825,,,1524.5187422546744,1440.241034845464,,,
2009-04-30,1545.5967924549204,,,,,1535.7617000089474,,1606.8206284051453,,,,,,,,1530.472268524346,,1548.9469876981793,,1365.3676702131932
2009-05-14,,,,,,1518.943652653377,,1613.473492908804,,,,,,,,,,,,
2009-05-21,,,,,,,,1619.8535588271252,,,,,,,,,,,,
2009-09-10,,,,,1528.3669856851661,,1243.5644522079076,,,,,,1438.0635546859494,,,1542.0522281925976,1446.6246653827575,1556.5132594376855,,
2009-09-17,1514.1787264036789,,,,,1498.2266338545624,,,1532.668872775956,,,1404.1128862937546,,,,,1454.857595101107,,,1364.10020944315
2009-09-24,,,,,1500.59757463335,1480.3932148877466,1231.752118343404,1624.6406232895195,,,,,,,,1523.8547316000256,,1575.4917117514426,,
2009-10-01,1530.7353098609065,,,,,,,,1548.9487461115,,,1399.6236995019378,1452.1698417040586,,,,1482.1215999122485,,,1374.9514770328622
2009-10-08,,,,,,1491.8221415009484,1221.047395187114,1628.1449032930502,,,,1385.9577417163853,,,,1494.4535950350605,,1571.0644120664324,,
2009-10-29,1500.3797953553888,,,,1484.6289891461533,,,,1574.8082198424906,,,,1456.9866537134394,,,,1498.1852945618855,,,1359.898469825643
2009-11-05,1483.8163410349866,,,,,1502.5700894174229,,1621.7156011960813,,,,1413.2390837238772,,,,1492.8658728090231,,1561.5613045652328,,
2009-11-26,,,,,1489.7108492676298,,1234.3252581548634,,1555.5905534860672,,,,1462.9197565138275,,,,1524.8265282503553,,,1353.391854903086
2009-12-03,1469.2142961767001,,,,,1500.8085893797565,,1609.532100232111,,,,1418.5071028833427,,,,,,,,1355.4045851424726
2009-12-10,,,,,1487.898955401205,,1225.5819100981914,,1560.3839672777085,,,,1486.6676711316993,,,,1530.6223810549734,1561.9526896971954,,
2009-12-31,1470.3994400130618,,,,,1493.4584332203194,,1604.5312747868604,1567.957583673576,,,1390.6482349230264,,,,,,,,1352.390865456868
2010-01-07,,,,,1470.995891966297,,1238.11531611464,,,,,,1509.7709252240675,,,1496.1438648412975,1509.3466030881452,1555.3878902578185,,
2010-01-14,,,,,,,,1624.8408213782864,,,,,,,,,,,,
2010-02-18,,,,,1479.953189090899,,1233.7891164901062,,1538.2939597021402,,,,1515.4454802472258,,,,1513.8247114309845,1555.6774905687635,,
2010-02-25,1502.550213173205,,,,,1485.6290555129908,,1633.6501102910725,,,,1406.8311819705955,,,,1466.896264493505,,1562.8887752084531,,
2010-03-04,,,,,1483.7026250695335,,1274.9139996981066,,1544.5939058022705,,,,1518.583558971801,,,,1489.9899504006173,,,1361.191245032332
2010-03-11,,,,,,1483.9090780553736,1290.918142654528,1626.9249018980436,,,,1384.2108215512244,,,,1444.198506902926,,1550.7902168954972,,
2010-03-25,,,,,,,,,,,,,,,,1456.396053398029,,,,
2010-04-01,1538.4412562288614,,,,1480.7809958317075,,,,1544.4370474930122,,,1390.3777733821212,1541.736100794404,,,,1479.8676000161524,,,1348.7587428262461
2010-04-08,,,,,1477.6028987063996,1482.8304383502973,1279.4318148644747,1639.8927476168674,,,,,,,,1455.8917375550077,,1538.8882150300283,,
2010-04-15,,,,,,1486.2779165894449,,,,,,,,,,1439.893601223692,,,,1333.411696043479
2010-04-22,1543.052980556872,,,,,,,,1522.68618492606,,,1376.706087378212,1555.8264391739904,,,,1495.4792346874515,,,1324.0952108133783
2010-04-29,,,,,1481.4832740658944,,1307.8690090046862,1651.660501642276,,,,,1528.6875857940402,,,1415.8515828505952,,1531.69217014159,,
2010-05-13,1566.741898505185,,,,,1480.4776083044642,,1631.3834299873718,1496.4872416180135,,,1383.2261562184647,,,,,,,,1304.091071415439
2010-05-20,,,,,,,,1637.9406811986426,,,,,1527.8090981650118,,,,,,,
2010-06-03,,,,,,,,1643.8872761930054,,,,,,,,,,,,
2010-09-09,,,,1315.2304549858784,,,1297.5096951294774,,1506.6139730654475,,,,1540.347888613225,,,1416.7964304151474,,1537.5156978292841,,
2010-09-16,1574.5561146299633,,,,1480.7840099551127,1471.6994341568973,,1633.277236192588,,,,1389.714079708355,,,,,1539.7732361574365,,,
2010-09-23,,,,1324.4190834531098,,,1285.6368767805666,,1507.8620246716685,,,,1564.1704028502631,,,1422.149613657505,,1535.653646229521,,
2010-09-30,1570.0174748255974,,,,1483.5198424040993,1465.9120633095804,,1622.7001628212452,,,,1366.6096488603293,,,,,1556.8119617630466,,,
2010-10-07,1550.9845493934106,,,,,1471.550758172393,,,1522.7764084724465,,,,1558.0601268800647,,,1404.7684612830187,1567.5566980170106,,,
2010-10-28,,,,1307.4336600088418,1510.0887412749153,,1268.7851284750204,1618.6154030463117,,,,1351.6917573945075,,,,,,1521.9631674895707,,
2010-11-04,,,,,1522.3558711565033,1462.7708350672187,1261.0099590500345,,1537.324748024572,,,,1577.024587869045,,,,1554.3010739613271,,,
2010-11-25,1529.3601698820164,,,1336.4062329344674,,,,1610.9519799178086,,,,1363.1490535869568,,,,1400.9989252332764,,1538.4924146476776,,
2010-12-02,1513.164936156134,,,1347.1053026901882,1518.3944255141505,1461.6112495359744,,1613.707564133083,,,,,1594.437750890849,,,,,,,
2010-12-09,,,,,,,,,1508.5277966271371,,,,,,,,1565.5400969753289,1558.0641710514626,,
2010-12-30,,,,,,1466.2245711078956,,1629.9549459499756,,,,,,,,,1573.8075563981906,,,
2011-01-06,,,,1336.9345113642469,,,1268.7805762966784,,1482.2452010561276,,,,1574.382964822874,,,1402.4182668656354,,1553.4906893449715,,
2011-01-13,1531.7522683086895,,,,1504.9242268018077,1497.0707829910166,,1643.3700203172525,,,,1354.2394199790374,,,,,1565.0051661510736,,,
2011-02-17,,,,1347.0147747533415,,,1261.6711880812434,,1481.1074307977447,,,,1551.1806156043685,,,1392.805371261425,,1525.0315897636751,,
2011-02-24,1552.5717492739375,,,,1529.8140690024914,1488.684122084119,,1652.9649928771398,,,,1332.5841126464504,,,,,1583.476908138442,,,
2011-03-03,,,,1353.6988476544313,,,1245.770255730843,,1482.876969723597,,,,1525.5385355795936,,,1379.54515539566,,1505.6241825929794,,
2011-03-10,,,,1368.2257689983314,1555.7325408990687,,1262.4910315903098,1641.9654353200924,,,,1359.7453706236481,,,,,,1510.6183128810849,,
2011-03-17,,,,,,,1254.5715146470525,,,,,,,,,,,,,
2011-03-31,1539.9760082784774,,,,,1478.1150288847086,,,1471.829452396869,,,,1527.1719548876865,,,1379.6869585366173,1618.8355381483368,,,
2011-04-07,,,,,1547.8962327825875,1467.8327533283646,1261.867832965061,,1481.3495080458808,,,,1531.6917760718793,,,,1625.0046428805585,,,
2011-04-14,1537.6056842710975,,,,,,,,,,,1334.209832542556,,,,1389.7252033310722,,,,
2011-04-21,1544.0210529851392,,,1339.3102556295744,1549.5036904485114,,,1658.0490826674384,,,,1324.6228380923496,,,,1376.3854617890474,,1496.163235266945,,
2011-04-28,,,,,,,1267.6646149376982,,1479.4659289393012,,,1319.087131818607,,,,1358.7386805493456,1638.0877861437243,1481.2772298541022,,
2011-05-05,,,,,,,,,,,,1310.894164428579,,,,,,,,
2011-05-12,1569.7392278603556,,,1369.7922773556086,1547.2119236402527,1460.8209661223011,,1667.3755612869672,,,,,1550.3143576346977,,,,,,,
2011-05-19,,,,,,,,1672.5803882267066,,,,,,,,,1654.327332198499,,,
2011-06-02,,,,,,,,1655.5082401391667,,,,,,,,,,,,
2011-09-08,,,,,,,,1632.7724664405578,1458.7093092412217,,,1300.7335951202224,1553.5047500488815,,,,1649.8545126424567,,,1314.3095713605685
2011-09-15,1563.2424449437954,,,1398.3577156785047,1536.4242209411661,1488.8795191125885,,,,,,,,,,1357.202943587419,,1503.4844953249815,,
2011-09-22,1567.403184080686,,,,,1498.982660773176,,,,,,1289.1403052486348,1523.1299814197519,,,,1665.4579407123556,1483.0300238104157,,
2011-09-29,,,,1405.757320732545,1536.2010807744925,,,1609.8957683096548,1469.4645726149415,,,,,,,1391.2509512197378,,,,1299.672197351584
2011-10-06,1567.7940710803778,,,1398.6340488311566,1542.700162678128,1514.0366205765245,,,,,,1300.2328063191114,,,,,,,,1315.5028530073946
2011-10-13,,,,,,,,1580.615767615836,1467.4857884735654,,,,1499.4515450332287,,,1400.0497779070206,1689.037047394402,1468.8098548982816,,
2011-11-03,,,,,1517.8307378569407,1537.7238433758698,,,1454.0141722309638,,,,1502.9483646304807,,,1389.8810944289185,,,,1300.015634161225
2011-11-10,1551.4276847649405,,,1376.235889318081,,,,1583.0371601252546,,,,1291.57923473211,,,,,1701.9074498671682,1464.0478230301946,,
2011-12-01,,,,,1515.1058741397035,1557.7332701489388,,,1470.342783730116,,,,1533.6010163324866,,,1371.0240259830134,,,,1320.9101306223351
2011-12-08,1513.5683033610073,,,1399.4501577885926,,,,1604.307674846331,,,,1305.404192102291,,,,,1690.2108604109353,1442.5085926379165,,
2011-12-29,,,,,1505.5347982115154,1558.3537794125073,,,1473.589068801195,,,,1535.1075890199093,,,1397.8014978777449,,,,1307.8664539781869
2012-01-05,1512.9991224853236,,,1382.2766264447725,,,,1614.2853155371158,,,,1291.110295962647,,,,,1693.6064415336152,1415.6680507305452,,
2012-01-12,,,,,,,,1617.8154145001124,1472.446695950053,,,1277.7541532964462,1552.7860511964207,,,,1697.4626805404264,,,1342.9518037581067
2012-02-16,1512.138810628297,,,1411.8711271838736,1509.742604998793,1565.6477892490507,,,,,,,,,,1395.2647584602869,,1405.3179782349405,,
2012-02-23,1495.5688674901915,,,,,1568.6677815443854,,,,,,1289.9751696355256,1547.006705538104,,,,1684.836260282169,1389.038250042962,,
2012-03-01,,,,1413.9495787668563,1536.236375290946,,,1622.8046745310776,1438.0896396568126,,,,,,,1399.1916426350274,,,,1352.7307651035244
2012-03-08,1514.0898835984858,,,1421.986752719897,,,,1628.769901311197,,,,1293.4441192202196,,,,,1670.428041337292,1391.0359045425641,,
2012-03-29,,,,,1510.6872633508292,1560.7776140070691,,,1418.176383367608,,,,1558.8811909946435,,,1384.1603795298502,,,,1355.2412194343374
2012-04-05,1492.0665790430235,,,1449.3391413076874,,,,1640.5297943882429,,,,1298.4865112905832,,,,,1657.636849683929,1399.6685109113337,,
2012-04-19,,,,,1476.3861680498355,1584.4137474797303,,,1402.44807859418,,,,1559.4014197410943,,,1384.9597134138455,,,,1339.775752695782
2012-04-26,1485.438445490926,,,1449.3570403012063,1457.2253077718262,1570.3155995720756,,,,,,1314.7308167917406,,,,,,,,1325.4072203854996
2012-05-10,,,,,,,,1672.6511218748728,1426.6734584140634,,,,1575.3171463418219,,,1393.449246991017,1673.9852352154605,1371.0456308991852,,
2012-05-17,,,,,,1589.3120176986315,,1681.201576193208,,,,,,,,,,,,
2012-05-31,,,,,,1600.9817768445293,,,,,,,,,,,,,,
2012-09-06,,,,1453.1008846974398,1435.0347976325345,,,,,,1295.3081789534212,,,,,,1668.3205908760365,1362.5362676865745,,1311.7166780838381
2012-09-13,1497.4641618621122,,,,,1611.4398112409058,,1675.7275687602369,1407.6619793144891,,,,1584.3164943370878,,,1379.6336771029157,,,,
2012-09-20,1483.9536779250918,,,,,1614.4294083013315,,,,,1307.2834428953545,,,,,,1671.265640949004,1367.821649495367,,1311.144559871897
2012-09-27,,,,1450.9060801331545,1456.303358803931,,,1661.2442175731558,1408.9488502877887,,,,1600.0797747937436,,,1358.070774032494,,,,
2012-10-04,1477.745513770515,,,,,1617.1100002583778,,1664.5746784149405,,,1313.9121195031548,,1602.9718872283222,,,,,,,1320.8544800845516
2012-10-11,,,,1462.0216955657131,1477.0647517500327,,,,1412.686774752378,,1308.925677216319,,,,,1346.7111604020038,,1366.1804396772545,,
2012-11-01,1477.2143399122451,,,,1492.3453885597849,,,,1402.843185363967,,,,1573.8032498143118,,,,,1372.9454517272338,,1323.1384772601712
2012-11-08,,,,1458.6270944638445,,1617.6391583189718,,1661.482133916763,,,1316.8000067221412,,,,,1347.8411233011466,1690.711615924973,,,
2012-11-29,1476.5100671643518,,,,1491.9090583674606,,,,1377.870765340798,,,,1570.4187697456186,,,,,1389.3396744745335,,1338.6196623548285
2012-12-06,,,,1478.905230144568,,1606.2250533600175,,1647.281944227728,,,1324.7584722521835,,,,,1334.550185816271,1674.2367288221633,,,
2012-12-27,1462.9456385652866,,,,1496.2273740852502,,,,1360.2295392412218,,,,1563.4214625539591,,,,,1390.3038414341675,,1344.2435354275724
2013-01-03,,,,1466.4485508972107,,1624.3849322471451,,1658.5521209311796,,,1302.6343603032226,,,,,1336.5956438139185,1688.8049551347387,,,
2013-01-10,,,,1453.1166575362138,1471.7363380322367,,,,,,1296.8035663398746,,,,,,1690.394890036936,1414.9227197533785,,1329.3992415556195
2013-02-14,1461.5166985790686,,,,,1608.4647066898756,,1665.8050206437176,1396.7829638763974,,,,1552.2478675426273,,,1347.617631294497,,,,
2013-02-21,1468.0713826213907,,,,,1618.9090703000809,,,,,1280.6076318888354,,,,,,1674.4684754480982,1447.0166703031275,,1315.8517268867713
2013-02-28,,,,1441.825030848485,1484.92948841991,,,1639.4956713266135,1400.6533284787274,,,,1566.6307944155476,,,1354.6787585745615,,,,
2013-03-07,1471.5203641066494,,,,,1605.359368406219,,1641.7705770898935,,,,,1570.7697628586252,,,,1691.4688209878475,,,1324.5477294772204
2013-03-28,,,,1452.813333514134,1479.1724290103846,,,,1402.8696902367178,,,,,,,1365.0519492804656,1697.4460526424796,1412.384806772862,,
2013-04-04,1462.6059927515594,,,,1491.8598492667954,,,,1397.7007427163132,,,,1568.0063342582557,,,,,1405.5573084407847,,1306.3975696313232
2013-04-18,,,,1471.1025142943963,,1591.7347923903048,,1668.6980453527951,,,1261.512170927928,,,,,1382.9597232491394,1705.5141882740304,,,
2013-04-25,1473.4389082569394,,,,1495.4968125105652,,,,1396.1178716737406,,,,1578.0700523196615,,,,,1388.8004165777404,,1298.3726759150845
2013-05-09,,,,1494.119239515489,,1606.3786242085087,,1655.4574515109107,,,1266.504432202088,,,,,1388.1195122602676,1692.3807704585888,,,
2013-05-16,,,,,,,,1662.4571892035092,,,,,,,,,1672.4654311434774,,,
2013-05-30,,,,,,,,1668.802572898633,,,,,,,,,,,,
2013-09-12,,,,,1467.3143260094644,,,1670.1678369611886,1386.4828676481018,,,1321.7401077004606,1589.6651719933207,,,,,1371.1304732837114,,
2013-09-19,1497.0125829731119,,,1493.4383111529032,,1591.1501361338044,,,,,,,,,,1388.4489456307351,1682.7684433551333,,,1274.0420453040026
2013-09-26,,,,,1477.5095877371805,,,1657.0180151949592,1386.286069629485,,,,,,,1396.2443513938879,1686.5290098929324,,,1268.0909199657292
2013-10-03,1498.7004012502207,,,1495.4631596126867,,1583.6828835667857,,,,,,1327.1569415142535,1596.8097225014983,,,,,1364.006181211321,,
2013-10-10,,,,,1472.870247621853,,,1662.1212484161465,1396.4325013316338,,,,,,,1404.8628457581506,1701.6825757809775,,,1247.9273360729865
2013-10-31,1494.595501952054,,,1514.2884578127869,,1572.282043861443,,,,,,1351.807676155364,1614.8555803897964,,,,,1380.8577470741254,,
2013-11-07,,,,,1445.832559177616,,,1624.9093301575492,1377.5238336869033,,,,,,,1388.119204924976,1691.4835814928394,,,1237.491678056331
2013-11-28,,,,1516.1122029075195,,1595.4786319982293,,1627.6708115019321,,,,,1625.8178026016205,,,1392.5724316904812,,1386.8801318718454,,
2013-12-05,1523.9662371007862,,,,1431.2947287317654,,,,1358.6653921984184,,,1339.7336430459698,,,,,1704.2057125157714,,,1228.8355082612884
2013-12-26,1535.1918202534016,,,1511.6849643423827,1434.758310365483,,,,,,,,,,,1398.084680895737,1710.709447139334,1394.374022639817,,
2014-01-02,,,,,,1598.319993170386,,1634.104303514903,1337.5303400737027,,,1321.1252287827085,1644.159378620209,,,,,,,1222.7209017086752
2014-01-09,,,,,1440.9687927717716,,,1627.114700381546,1342.788789150431,,,1307.1565412046384,1651.2534831247988,,,,,1420.7220234087524,,
2014-02-13,1539.6707386011371,,,1482.741150717591,,1595.2756490788613,,,,,,,,,,1418.6480553527072,1697.1593791463335,,,1213.5882488040054
2014-02-20,,,,1468.1711397030774,,1597.476352327539,,1634.5021377336325,,,,,1663.1688084841464,,,1411.631841473324,,1398.6376025018712,,
2014-02-27,1558.590112030543,,,,1442.3379513437706,,,,1376.5690501964689,,,1297.0544531080754,,,,,1707.1021616806906,,,1203.1141814513785
2014-03-06,1547.2920796838196,,,1471.1548791071555,,1584.396836703976,,,,,,1291.8081806068662,1671.1285583161834,,,,,1378.6841318939746,,
