Date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
2003-06-05,1410.7988888557575,,1379.4328134887148,,1588.939231669208,1382.9171945102337,1398.8322607579541,1620.4612509994843,1429.6946950550482,,,1400.4056739768062,1544.3864171962557,,,1473.2808710038457,1382.7565858418466,1579.1577186137258,,
2003-09-18,1418.2786315772298,,1379.557577575544,,1590.2963547940012,1392.4705058513086,1393.3583920472104,1619.0198975204885,1432.3912677416138,,,1393.5610547560966,1542.2961609169095,,,1466.176066457897,1388.178591384687,1580.8404417426889,,
2003-09-25,1425.7583742987022,,1379.6823416623733,,1584.9839235793727,1402.250947636976,1393.2857802366914,1618.7017182193201,1435.0878404281793,,,1405.0838047953118,1540.2059046375634,,1196.1802084001883,1459.071261911948,1393.6005969275275,1582.5231648716517,,
2003-10-02,1439.1897254948246,,1379.8071057492025,,1579.6714923647442,1412.031389422643,1393.2131684261724,1618.3835389181518,1434.0407364572684,,,1410.7851825393468,1538.1156483582174,,1191.7489435909488,1451.966457365999,1396.3079722676387,1567.3147447896197,,
2003-10-09,1452.6210766909471,,1379.9318698360316,,1577.0963456725037,1411.8888058635303,1393.9356014013765,1597.5137746509072,1432.9936324863572,,,1416.4865602833816,1530.9187101757955,,1187.3176787817094,1455.510852617404,1399.0153476077498,1552.1063247075876,,
2003-10-16,1466.0524278870696,,1380.056633922861,,1574.5211989802633,1411.7462223044172,1394.6580343765804,1583.2798621305305,1438.5944071349925,,,1415.3895783409155,1523.7217719933735,,1182.556539728585,1459.055247868809,1390.641241547537,1561.6446118342624,,
2003-10-23,1472.2989032269074,,1380.1813980096902,,1581.8947981385836,1400.9543131106427,1409.9272167299318,1569.0459496101541,1444.195181783628,,,1414.2925963984494,1528.9472882001608,,1177.7954006754605,1460.3779958721557,1382.2671354873241,1571.1828989609369,,
2003-10-30,1472.7160227780196,,1380.3061620965193,,1589.268397296904,1386.6763909279755,1399.3972718166908,1554.8120370897775,1449.7959564322632,,,1413.1956144559833,1542.8330086628587,,1171.7885210734944,1461.7007438755027,1373.8930294271113,1578.2000216318092,,
2003-11-06,1473.1331423291315,,,,1574.5378829629572,1402.1584516888047,1388.8673269034498,1553.9080657358836,1453.9664332664574,,,1412.5551731087753,1556.7187291255566,,1165.7816414715282,1463.0234918788494,1371.8585542841033,1585.2171443026818,,
2003-11-13,1486.0357485403142,,,,1559.8073686290104,1417.6405124496341,1394.177063004826,1553.0040943819895,1458.1369101006517,,,1411.9147317615673,1551.9156344310134,,1162.242684731349,1469.3192680393195,1369.8240791410954,1584.2661721546556,,
